"filename", "language", "MCMETA", "JSON", "mcfunction", "comment", "blank", "total"
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\1_a.json", "JSON", 0, 33, 0, 0, 1, 34
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\2_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\3_a.json", "JSON", 0, 33, 0, 0, 1, 34
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\4_a.json", "JSON", 0, 33, 0, 0, 1, 34
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\5_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\6_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\7_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\bootlvl10_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\bootlvl2_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\bootlvl3_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\bootlvl4_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\bootlvl5_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\bootlvl6_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\bootlvl7_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\bootlvl8_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\bootlvl9_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\chestlvl10_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\chestlvl2_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\chestlvl3_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\chestlvl4_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\chestlvl5_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\chestlvl6_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\chestlvl7_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\chestlvl8_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\chestlvl9_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\legslvl10_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\legslvl2_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\legslvl3_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\legslvl4_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\legslvl5_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\legslvl6_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\legslvl7_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\legslvl8_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\legslvl9_a.json", "JSON", 0, 26, 0, 0, 1, 27
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\passif1_a.json", "JSON", 0, 27, 0, 0, 1, 28
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\passif2_a.json", "JSON", 0, 27, 0, 0, 1, 28
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\passif3_a.json", "JSON", 0, 30, 0, 0, 0, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\root.json", "JSON", 0, 25, 0, 0, 1, 26
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\spell1lvl2_a.json", "JSON", 0, 33, 0, 0, 1, 34
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\spell1lvl3_a.json", "JSON", 0, 33, 0, 0, 1, 34
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\spell2lvl2_a.json", "JSON", 0, 33, 0, 0, 1, 34
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\spell2lvl3_a.json", "JSON", 0, 33, 0, 0, 1, 34
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\spell3lvl2_a.json", "JSON", 0, 33, 0, 0, 1, 34
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\spell3lvl3_a.json", "JSON", 0, 33, 0, 0, 1, 34
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\weapon1lvl10_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\weapon1lvl2_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\weapon1lvl3_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\weapon1lvl4_a.json", "JSON", 0, 30, 0, 0, 1, 31
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\weapon1lvl5_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\weapon1lvl6_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\weapon1lvl7_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\weapon1lvl8_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\archer\advancement\weapon1lvl9_a.json", "JSON", 0, 29, 0, 0, 1, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\anti_spawnkill\anti_spawnkill_blue.mcfunction", "mcfunction", 0, 0, 6, 3, 2, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\anti_spawnkill\anti_spawnkill_red.mcfunction", "mcfunction", 0, 0, 6, 3, 2, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\anti_spawnkill\spawn\enter_own_spawn.mcfunction", "mcfunction", 0, 0, 2, 1, 2, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\anti_spawnkill\spawn\leave_own_spawn.mcfunction", "mcfunction", 0, 0, 2, 1, 2, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\anti_spawnkill\thunderstorm_inspawn.mcfunction", "mcfunction", 0, 0, 6, 1, 3, 10
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\anti_spawnkill\thunderstorm_inspawn_delayed.mcfunction", "mcfunction", 0, 0, 2, 2, 2, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\capflag\cap_blueflag.mcfunction", "mcfunction", 0, 0, 20, 11, 10, 41
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\capflag\cap_redflag.mcfunction", "mcfunction", 0, 0, 20, 11, 10, 41
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\dropflag\dropflag_blueflag.mcfunction", "mcfunction", 0, 0, 56, 14, 15, 85
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\dropflag\dropflag_redflag.mcfunction", "mcfunction", 0, 0, 56, 14, 15, 85
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\dropflag\flag_in_water_blueflag.mcfunction", "mcfunction", 0, 0, 16, 6, 8, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\dropflag\flag_in_water_redflag.mcfunction", "mcfunction", 0, 0, 16, 6, 8, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\end_game\blue_win.mcfunction", "mcfunction", 0, 0, 15, 3, 7, 25
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\end_game\draw.mcfunction", "mcfunction", 0, 0, 10, 3, 5, 18
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\end_game\end_game.mcfunction", "mcfunction", 0, 0, 86, 21, 19, 126
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\end_game\red_win.mcfunction", "mcfunction", 0, 0, 15, 3, 6, 24
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\healing_out_of_fight\boost_health1.mcfunction", "mcfunction", 0, 0, 2, 2, 1, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\healing_out_of_fight\boost_health2.mcfunction", "mcfunction", 0, 0, 2, 2, 1, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\healing_out_of_fight\boost_health3.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\healing_out_of_fight\reset_time_out_of_fight.mcfunction", "mcfunction", 0, 0, 2, 2, 2, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\_entity_killed_player.mcfunction", "mcfunction", 0, 0, 28, 5, 4, 37
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\clear_death_message.mcfunction", "mcfunction", 0, 0, 18, 6, 4, 28
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\killed.mcfunction", "mcfunction", 0, 0, 6, 5, 8, 19
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\killer_boss.mcfunction", "mcfunction", 0, 0, 3, 3, 5, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\message_delay.mcfunction", "mcfunction", 0, 0, 1, 1, 1, 3
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\message_display.mcfunction", "mcfunction", 0, 0, 14, 1, 3, 18
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\_determine_how_died.mcfunction", "mcfunction", 0, 0, 6, 3, 3, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\_environement.mcfunction", "mcfunction", 0, 0, 12, 2, 3, 17
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\_get_exploded.mcfunction", "mcfunction", 0, 0, 24, 4, 2, 30
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\_killed_by_ally.mcfunction", "mcfunction", 0, 0, 24, 3, 2, 29
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\_killed_itself.mcfunction", "mcfunction", 0, 0, 12, 2, 4, 18
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player1.mcfunction", "mcfunction", 0, 0, 12, 2, 1, 15
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player10.mcfunction", "mcfunction", 0, 0, 12, 2, 1, 15
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player11.mcfunction", "mcfunction", 0, 0, 12, 2, 1, 15
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player12.mcfunction", "mcfunction", 0, 0, 12, 2, 1, 15
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player2.mcfunction", "mcfunction", 0, 0, 12, 2, 1, 15
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player3.mcfunction", "mcfunction", 0, 0, 12, 2, 1, 15
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player4.mcfunction", "mcfunction", 0, 0, 12, 2, 1, 15
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player5.mcfunction", "mcfunction", 0, 0, 12, 2, 1, 15
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player6.mcfunction", "mcfunction", 0, 0, 12, 2, 1, 15
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player7.mcfunction", "mcfunction", 0, 0, 12, 2, 1, 15
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player8.mcfunction", "mcfunction", 0, 0, 12, 2, 1, 15
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player9.mcfunction", "mcfunction", 0, 0, 12, 2, 1, 15
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\save_player_names.mcfunction", "mcfunction", 0, 0, 28, 13, 14, 55
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\killfeed\save_player_names_arena.mcfunction", "mcfunction", 0, 0, 24, 13, 12, 49
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\load.mcfunction", "mcfunction", 0, 0, 0, 4, 1, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\locator_bar_flags\flag_blue_base.mcfunction", "mcfunction", 0, 0, 3, 1, 1, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\locator_bar_flags\flag_blue_carried.mcfunction", "mcfunction", 0, 0, 3, 1, 1, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\locator_bar_flags\flag_blue_dropped.mcfunction", "mcfunction", 0, 0, 3, 1, 1, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\locator_bar_flags\flag_red_base.mcfunction", "mcfunction", 0, 0, 3, 1, 1, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\locator_bar_flags\flag_red_carried.mcfunction", "mcfunction", 0, 0, 3, 1, 1, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\locator_bar_flags\flag_red_dropped.mcfunction", "mcfunction", 0, 0, 3, 1, 1, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\locator_bar_flags\reset_waypoint.mcfunction", "mcfunction", 0, 0, 1, 1, 1, 3
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\loop.mcfunction", "mcfunction", 0, 0, 39, 54, 56, 149
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\effect_in_water.mcfunction", "mcfunction", 0, 0, 3, 2, 2, 7
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\feet_kick\feet_kick.mcfunction", "mcfunction", 0, 0, 9, 4, 5, 18
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\feet_kick\kick_travel_timer.mcfunction", "mcfunction", 0, 0, 3, 2, 1, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\non_ready\cooldown.mcfunction", "mcfunction", 0, 0, 16, 1, 3, 20
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\non_ready\gingerbread_non_ready_loop.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\non_ready\launch_cooldown.mcfunction", "mcfunction", 0, 0, 7, 4, 3, 14
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\cooldown_ready.mcfunction", "mcfunction", 0, 0, 6, 2, 2, 10
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\gingerbread_ready_loop.mcfunction", "mcfunction", 0, 0, 4, 5, 1, 10
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\particle_area.mcfunction", "mcfunction", 0, 0, 4, 1, 1, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area.mcfunction", "mcfunction", 0, 0, 14, 1, 2, 17
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player1.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player10.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player11.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player12.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player2.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player3.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player4.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player5.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player6.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player7.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player8.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player9.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\exit_area.mcfunction", "mcfunction", 0, 0, 14, 1, 2, 17
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\in_area_clock.mcfunction", "mcfunction", 0, 0, 14, 1, 3, 18
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\ready_to_launch.mcfunction", "mcfunction", 0, 0, 3, 4, 3, 10
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\clear_gingerbread_effect.mcfunction", "mcfunction", 0, 0, 2, 3, 4, 9
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\feet_kick\feet_kick.mcfunction", "mcfunction", 0, 0, 9, 4, 3, 16
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\feet_kick\kick_travel_timer.mcfunction", "mcfunction", 0, 0, 3, 2, 1, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\non_ready\cooldown.mcfunction", "mcfunction", 0, 0, 16, 1, 3, 20
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\non_ready\gingerbread_non_ready_loop.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\non_ready\launch_cooldown.mcfunction", "mcfunction", 0, 0, 7, 4, 3, 14
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\ready\cooldown_ready.mcfunction", "mcfunction", 0, 0, 5, 2, 2, 9
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\ready\gingerbread_ready_loop.mcfunction", "mcfunction", 0, 0, 4, 5, 1, 10
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\ready\particle_area.mcfunction", "mcfunction", 0, 0, 4, 1, 2, 7
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\ready\timer_before_kick\enter_area.mcfunction", "mcfunction", 0, 0, 14, 1, 2, 17
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\ready\timer_before_kick\enter_area_players\player1.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\ready\timer_before_kick\enter_area_players\player10.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\ready\timer_before_kick\enter_area_players\player11.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\ready\timer_before_kick\enter_area_players\player12.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\ready\timer_before_kick\enter_area_players\player2.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\red\ready\timer_before_kick\enter_area_players\player3.mcfunction", "mcfunction", 0, 0, 2, 1, 1, 4
