"filename", "language", "mcfunction", "JSON", "comment", "blank", "total"
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round2\4-5.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round2\5-1.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round2\5-2.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round2\5-3.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round2\5-4.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round2\5-5.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\1-1.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\1-2.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\1-3.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\1-4.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\1-5.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\2-1.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\2-2.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\2-3.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\2-4.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\2-5.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\3-1.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\3-2.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\3-3.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\3-4.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\3-5.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\4-1.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\4-2.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\4-3.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\4-4.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\4-5.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\5-1.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\5-2.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\5-3.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\5-4.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_predfined\round3\5-5.mcfunction", "mcfunction", -2, 0, -2, -2, -6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\display\display_page_2_random_maps.mcfunction", "mcfunction", -30, 0, -3, -10, -43
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\exit.mcfunction", "mcfunction", 1, 0, 0, 0, 1
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\interact_with_menu\check_clicked_button.mcfunction", "mcfunction", 58, 0, 19, 21, 98
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\interact_with_menu\check_left_clicked_button.mcfunction", "mcfunction", 10, 0, 9, 13, 32
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\interact_with_menu\interact_with_menu.mcfunction", "mcfunction", 4, 0, 3, 3, 10
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\interact_with_menu\left_click_on_menu.mcfunction", "mcfunction", 2, 0, 2, 1, 5
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\interact_with_menu\not_allowed.mcfunction", "mcfunction", 3, 0, 3, 2, 8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\interact_with_menu\not_allowed_admin.mcfunction", "mcfunction", 5, 0, 4, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\optn_panel_loop.mcfunction", "mcfunction", -5, 0, -4, -3, -12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\optn_panel_sign\allowed.mcfunction", "mcfunction", -5, 0, -2, -2, -9
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\optn_panel_sign\not_allowed.mcfunction", "mcfunction", -4, 0, -3, -2, -9
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page1\loop_page1.mcfunction", "mcfunction", -2, 0, -4, -2, -8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page1\page1\launch_game.mcfunction", "mcfunction", -6, 0, -5, -5, -16
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page1\page1\loop_page1.mcfunction", "mcfunction", -4, 0, -5, -4, -13
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page1\page1\recommanded_options.mcfunction", "mcfunction", -4, 0, -5, -3, -12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page1\page1\right_arrow.mcfunction", "mcfunction", -3, 0, -5, -3, -11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page1\recommanded_optns_menu\no_button.mcfunction", "mcfunction", -3, 0, -5, -3, -11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page1\recommanded_optns_menu\recommanded_optns_menu_loop.mcfunction", "mcfunction", -2, 0, -4, -2, -8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page1\recommanded_optns_menu\yes_button.mcfunction", "mcfunction", -5, 0, -6, -4, -15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\left_arrow.mcfunction", "mcfunction", -4, 0, -3, -3, -10
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\loop_page2.mcfunction", "mcfunction", -4, 0, -6, -5, -15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\selection_options\full_random\change_option.mcfunction", "mcfunction", -4, 0, -5, -3, -12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\selection_options\full_random\change_selection_option.mcfunction", "mcfunction", -3, 0, -5, -3, -11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\selection_options\full_random\full_random_loop.mcfunction", "mcfunction", -2, 0, -4, -2, -8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\selection_options\limited_random\change_option.mcfunction", "mcfunction", -4, 0, -5, -3, -12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\selection_options\limited_random\change_selection_option.mcfunction", "mcfunction", -3, 0, -5, -3, -11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\selection_options\limited_random\limited_random_loop.mcfunction", "mcfunction", -2, 0, -4, -3, -9
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\selection_options\predefined\change_selection_option.mcfunction", "mcfunction", -4, 0, -5, -4, -13
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\selection_options\predefined\predefined_loop.mcfunction", "mcfunction", -8, 0, -7, -5, -20
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\selection_options\predefined\round1.mcfunction", "mcfunction", -5, 0, -4, -3, -12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\selection_options\predefined\round2.mcfunction", "mcfunction", -4, 0, -4, -3, -11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\selection_options\predefined\round3.mcfunction", "mcfunction", -5, 0, -4, -3, -12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\page2\selection_options\predefined\round4.mcfunction", "mcfunction", -5, 0, -4, -3, -12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\fun\display_fun_tab.mcfunction", "mcfunction", 9, 0, 5, 5, 19
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\fun\infinite_money\infinite_money_off.mcfunction", "mcfunction", 7, 0, 2, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\fun\infinite_money\infinite_money_on.mcfunction", "mcfunction", 7, 0, 2, 2, 11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\fun\no_cooldowns\no_cooldowns_off.mcfunction", "mcfunction", 7, 0, 2, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\fun\no_cooldowns\no_cooldowns_on.mcfunction", "mcfunction", 7, 0, 2, 2, 11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\gamemode\capture_the_flag\secondary_objectives\secondary_objectives_off.mcfunction", "mcfunction", 7, 0, 2, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\gamemode\capture_the_flag\secondary_objectives\secondary_objectives_on.mcfunction", "mcfunction", 7, 0, 2, 2, 11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\gamemode\capture_the_flag\shop_timer\display.mcfunction", "mcfunction", 9, 0, 2, 1, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\gamemode\capture_the_flag\shop_timer\shop_timer_decrease.mcfunction", "mcfunction", 11, 0, 5, 3, 19
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\gamemode\capture_the_flag\shop_timer\shop_timer_increase.mcfunction", "mcfunction", 11, 0, 5, 3, 19
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\gamemode\capture_the_flag\show_next_map\show_next_map_off.mcfunction", "mcfunction", 7, 0, 2, 2, 11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\gamemode\capture_the_flag\show_next_map\show_next_map_on.mcfunction", "mcfunction", 7, 0, 2, 2, 11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\gamemode\capture_the_flag\teamkill\teamkill_off.mcfunction", "mcfunction", 7, 0, 2, 2, 11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\gamemode\capture_the_flag\teamkill\teamkill_on.mcfunction", "mcfunction", 7, 0, 2, 2, 11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\gamemode\display_gamemode_tab.mcfunction", "mcfunction", 22, 0, 10, 12, 44
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\lobby\arena\arena_off.mcfunction", "mcfunction", 8, 0, 3, 4, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\lobby\arena\arena_on.mcfunction", "mcfunction", 7, 0, 2, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\lobby\display_lobby_tab.mcfunction", "mcfunction", 27, 0, 9, 16, 52
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\lobby\force_launch\force_launch_off.mcfunction", "mcfunction", 7, 0, 2, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\lobby\force_launch\force_launch_on.mcfunction", "mcfunction", 7, 0, 2, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\lobby\jump\jump_off.mcfunction", "mcfunction", 7, 0, 2, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\lobby\jump\jump_on.mcfunction", "mcfunction", 7, 0, 2, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\lobby\maps\maps_off.mcfunction", "mcfunction", 7, 0, 2, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\lobby\maps\maps_on.mcfunction", "mcfunction", 7, 0, 2, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\lobby\matchmaking\matchmaking_off.mcfunction", "mcfunction", 7, 0, 2, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\lobby\matchmaking\matchmaking_on.mcfunction", "mcfunction", 7, 0, 2, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\lobby\operator_access\op_are_admin.mcfunction", "mcfunction", 17, 0, 4, 5, 26
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\lobby\operator_access\players_are_admin.mcfunction", "mcfunction", 10, 0, 3, 3, 16
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\main\check_recommended_options.mcfunction", "mcfunction", 20, 0, 8, 7, 35
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\main\display_main_tab.mcfunction", "mcfunction", 18, 0, 5, 6, 29
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\main\enable_recommended_options.mcfunction", "mcfunction", 20, 0, 8, 6, 34
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\main\recommended_options.mcfunction", "mcfunction", 9, 0, 4, 4, 17
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\display_maps_tab.mcfunction", "mcfunction", 43, 0, 12, 13, 68
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_1\display.mcfunction", "mcfunction", 7, 0, 2, 2, 11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_1\go_down.mcfunction", "mcfunction", 3, 0, 2, 3, 8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_1\go_up.mcfunction", "mcfunction", 3, 0, 2, 2, 7
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_2\display.mcfunction", "mcfunction", 7, 0, 2, 2, 11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_2\go_down.mcfunction", "mcfunction", 3, 0, 2, 3, 8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_2\go_up.mcfunction", "mcfunction", 3, 0, 2, 2, 7
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_3\display.mcfunction", "mcfunction", 7, 0, 2, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_3\go_down.mcfunction", "mcfunction", 3, 0, 2, 3, 8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_3\go_up.mcfunction", "mcfunction", 3, 0, 2, 2, 7
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_4\display.mcfunction", "mcfunction", 7, 0, 2, 2, 11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_4\go_down.mcfunction", "mcfunction", 3, 0, 2, 3, 8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_4\go_up.mcfunction", "mcfunction", 3, 0, 2, 2, 7
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_selection\predefined_maps.mcfunction", "mcfunction", 68, 0, 10, 11, 89
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\map_selection\random_maps.mcfunction", "mcfunction", 16, 0, 10, 6, 32
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\rng_lvl\can_play_twice.mcfunction", "mcfunction", 6, 0, 5, 4, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\rng_lvl\cant_play_twice.mcfunction", "mcfunction", 6, 0, 5, 4, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\time_change\off.mcfunction", "mcfunction", 6, 0, 5, 3, 14
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\maps\time_change\on.mcfunction", "mcfunction", 6, 0, 5, 2, 13
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\setup_clickable.mcfunction", "mcfunction", 37, 0, 8, 2, 47
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\shop\build_reset\build_reset_game.mcfunction", "mcfunction", 10, 0, 4, 4, 18
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\shop\build_reset\build_reset_never.mcfunction", "mcfunction", 10, 0, 4, 4, 18
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\shop\build_reset\build_reset_round_only.mcfunction", "mcfunction", 9, 0, 4, 5, 18
