"filename", "language", "mcfunction", "JSON", "comment", "blank", "total"
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\dropflag\flag_in_water_blueflag.mcfunction", "mcfunction", 16, 0, 5, 7, 28
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\dropflag\flag_in_water_redflag.mcfunction", "mcfunction", 16, 0, 5, 7, 28
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\end_game\blue_win.mcfunction", "mcfunction", 15, 0, 3, 7, 25
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\end_game\draw.mcfunction", "mcfunction", 10, 0, 3, 5, 18
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\end_game\end_game.mcfunction", "mcfunction", 111, 0, 19, 16, 146
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\end_game\red_win.mcfunction", "mcfunction", 15, 0, 3, 6, 24
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\healing_out_of_fight\boost_health1.mcfunction", "mcfunction", 2, 0, 2, 1, 5
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\healing_out_of_fight\boost_health2.mcfunction", "mcfunction", 2, 0, 2, 1, 5
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\healing_out_of_fight\boost_health3.mcfunction", "mcfunction", 3, 0, 3, 2, 8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\healing_out_of_fight\reset_time_out_of_fight.mcfunction", "mcfunction", 2, 0, 2, 2, 6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\_entity_killed_player.mcfunction", "mcfunction", 28, 0, 5, 4, 37
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\clear_death_message.mcfunction", "mcfunction", 18, 0, 6, 4, 28
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\killed.mcfunction", "mcfunction", 6, 0, 5, 8, 19
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\killer_boss.mcfunction", "mcfunction", 3, 0, 3, 5, 11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\message_delay.mcfunction", "mcfunction", 1, 0, 1, 1, 3
